technology,month,day,hour,generation_mwh
Hydraulic UGH,6,11,5,1262.6
Hydraulic UGH,6,11,6,2543.3
Hydraulic UGH,6,11,7,3342.7
Hydraulic UGH,6,11,8,3835.7
Hydraulic UGH,6,11,9,3366.6
Hydraulic UGH,6,11,10,2422.5
Hydraulic UGH,6,11,11,2123.8
Hydraulic UGH,6,11,12,1864.6
Hydraulic UGH,6,11,13,2113.5
Hydraulic UGH,6,11,14,2087.5
Hydraulic UGH,6,11,15,1525.1
Hydraulic UGH,6,11,16,1593.0
Hydraulic UGH,6,11,17,1847.0
Hydraulic UGH,6,11,18,2087.7
Hydraulic UGH,6,11,19,3055.4
Hydraulic UGH,6,11,20,3455.4
Hydraulic UGH,6,11,21,3872.3
Hydraulic UGH,6,11,22,3302.3
Hydraulic UGH,6,11,23,2939.6
Hydraulic UGH,6,12,0,3173.9
Hydraulic UGH,6,12,1,3281.8
Hydraulic UGH,6,12,2,2866.6
Hydraulic UGH,6,12,3,2476.7
Hydraulic UGH,6,12,4,1808.0
Hydraulic UGH,6,12,5,1595.1
Hydraulic UGH,6,12,6,1353.1
Hydraulic UGH,6,12,7,2030.9
Hydraulic UGH,6,12,8,2026.5
Hydraulic UGH,6,12,9,2286.8
Hydraulic UGH,6,12,10,1924.5
Hydraulic UGH,6,12,11,1630.1
Hydraulic UGH,6,12,12,1471.5
Hydraulic UGH,6,12,13,1560.5
Hydraulic UGH,6,12,14,1400.3
Hydraulic UGH,6,12,15,1221.9
Hydraulic UGH,6,12,16,2030.8
Hydraulic UGH,6,12,17,2027.6
Hydraulic UGH,6,12,18,2385.4
Hydraulic UGH,6,12,19,3230.0
Hydraulic UGH,6,12,20,3732.4
Hydraulic UGH,6,12,21,4039.3
Hydraulic UGH,6,12,22,3702.1
Hydraulic UGH,6,12,23,3337.4
Hydraulic UGH,6,13,0,1994.9
Hydraulic UGH,6,13,1,1874.6
Hydraulic UGH,6,13,2,1613.6
Hydraulic UGH,6,13,3,1827.6
Hydraulic UGH,6,13,4,1734.1
Hydraulic UGH,6,13,5,2296.4
Hydraulic UGH,6,13,6,2392.0
Hydraulic UGH,6,13,7,2037.4
Hydraulic UGH,6,13,8,1811.8
Hydraulic UGH,6,13,9,1451.5
Hydraulic UGH,6,13,10,1467.2
Hydraulic UGH,6,13,11,1100.1
Hydraulic UGH,6,13,12,1017.4
Hydraulic UGH,6,13,13,1182.1
Hydraulic UGH,6,13,14,1084.9
Hydraulic UGH,6,13,15,946.5
Hydraulic UGH,6,13,16,1168.0
Hydraulic UGH,6,13,17,1523.1
Hydraulic UGH,6,13,18,1825.4
Hydraulic UGH,6,13,19,3334.8
Hydraulic UGH,6,13,20,3737.8
Hydraulic UGH,6,13,21,4244.2
Hydraulic UGH,6,13,22,4434.0
Hydraulic UGH,6,13,23,3639.5
Hydraulic UGH,6,14,0,2751.3
Hydraulic UGH,6,14,1,2607.9
Hydraulic UGH,6,14,2,2451.3
Hydraulic UGH,6,14,3,2244.9
Hydraulic UGH,6,14,4,2317.8
Hydraulic UGH,6,14,5,2598.4
Hydraulic UGH,6,14,6,3644.7
Hydraulic UGH,6,14,7,4167.6
Hydraulic UGH,6,14,8,4663.9
Hydraulic UGH,6,14,9,3902.9
Hydraulic UGH,6,14,10,3508.1
Hydraulic UGH,6,14,11,3358.1
Hydraulic UGH,6,14,12,3248.1
Hydraulic UGH,6,14,13,3284.7
Hydraulic UGH,6,14,14,3119.9
Hydraulic UGH,6,14,15,3552.8
Hydraulic UGH,6,14,16,3765.5
Hydraulic UGH,6,14,17,3843.3
Hydraulic UGH,6,14,18,4063.9
Hydraulic UGH,6,14,19,4397.1
Hydraulic UGH,6,14,20,5353.4
Hydraulic UGH,6,14,21,5159.6
Hydraulic UGH,6,14,22,4508.4
Hydraulic UGH,6,14,23,3241.6
Hydraulic UGH,6,15,0,2595.5
Hydraulic UGH,6,15,1,1987.7
Hydraulic UGH,6,15,2,2165.9
Hydraulic UGH,6,15,3,2245.6
Hydraulic UGH,6,15,4,1700.5
Hydraulic UGH,6,15,5,1798.9
Hydraulic UGH,6,15,6,1951.2
Hydraulic UGH,6,15,7,3925.8
Hydraulic UGH,6,15,8,4523.6
Hydraulic UGH,6,15,9,3581.2
Hydraulic UGH,6,15,10,3762.6
Hydraulic UGH,6,15,11,3385.4
Hydraulic UGH,6,15,12,3239.3
Hydraulic UGH,6,15,13,3209.7
Hydraulic UGH,6,15,14,3744.9
Hydraulic UGH,6,15,15,3622.8
Hydraulic UGH,6,15,16,3100.4
Hydraulic UGH,6,15,17,3289.7
Hydraulic UGH,6,15,18,4355.5
Hydraulic UGH,6,15,19,4494.5
Hydraulic UGH,6,15,20,5401.9
Hydraulic UGH,6,15,21,5363.1
Hydraulic UGH,6,15,22,4784.7
Hydraulic UGH,6,15,23,3410.5
Hydraulic UGH,6,16,0,3300.7
Hydraulic UGH,6,16,1,2370.7
Hydraulic UGH,6,16,2,2173.6
Hydraulic UGH,6,16,3,2395.5
Hydraulic UGH,6,16,4,1973.5
Hydraulic UGH,6,16,5,2728.5
Hydraulic UGH,6,16,6,3302.0
Hydraulic UGH,6,16,7,4532.0
Hydraulic UGH,6,16,8,4577.2
Hydraulic UGH,6,16,9,4162.6
Hydraulic UGH,6,16,10,3474.1
Hydraulic UGH,6,16,11,3035.4
Hydraulic UGH,6,16,12,3133.6
Hydraulic UGH,6,16,13,2438.7
Hydraulic UGH,6,16,14,2104.9
Hydraulic UGH,6,16,15,1691.2
Hydraulic UGH,6,16,16,1713.5
Hydraulic UGH,6,16,17,2668.3
Hydraulic UGH,6,16,18,3356.4
Hydraulic UGH,6,16,19,4056.6
Hydraulic UGH,6,16,20,4370.8
Hydraulic UGH,6,16,21,4762.9
Hydraulic UGH,6,16,22,4034.0
Hydraulic UGH,6,16,23,3120.0
Hydraulic UGH,6,17,0,2742.8
Hydraulic UGH,6,17,1,2644.6
Hydraulic UGH,6,17,2,2769.1
Hydraulic UGH,6,17,3,2059.9
Hydraulic UGH,6,17,4,1572.2
Hydraulic UGH,6,17,5,1628.5
Hydraulic UGH,6,17,6,2165.3
Hydraulic UGH,6,17,7,3401.4
Hydraulic UGH,6,17,8,4052.6
Hydraulic UGH,6,17,9,4551.7
Hydraulic UGH,6,17,10,4254.1
Hydraulic UGH,6,17,11,3679.4
Hydraulic UGH,6,17,12,3012.2
Hydraulic UGH,6,17,13,2842.3
Hydraulic UGH,6,17,14,2021.9
Hydraulic UGH,6,17,15,1668.4
Hydraulic UGH,6,17,16,1220.7
Hydraulic UGH,6,17,17,2054.4
Hydraulic UGH,6,17,18,2320.4
Hydraulic UGH,6,17,19,3897.7
Hydraulic UGH,6,17,20,4701.1
Hydraulic UGH,6,17,21,4526.3
Hydraulic UGH,6,17,22,4474.7
Hydraulic UGH,6,17,23,2693.9
Hydraulic UGH,6,18,0,2732.1
Hydraulic UGH,6,18,1,2203.9
Hydraulic UGH,6,18,2,1760.8
Hydraulic UGH,6,18,3,1632.0
Hydraulic UGH,6,18,4,1543.2
Hydraulic UGH,6,18,5,1671.4
Hydraulic UGH,6,18,6,2133.1
Hydraulic UGH,6,18,7,3560.9
Hydraulic UGH,6,18,8,4468.2
Hydraulic UGH,6,18,9,4231.7
Hydraulic UGH,6,18,10,3468.3
Hydraulic UGH,6,18,11,2956.4
Hydraulic UGH,6,18,12,2291.8
Hydraulic UGH,6,18,13,2177.7
Hydraulic UGH,6,18,14,1650.7
Hydraulic UGH,6,18,15,1281.1
Hydraulic UGH,6,18,16,1315.8
Hydraulic UGH,6,18,17,1330.5
Hydraulic UGH,6,18,18,1481.9
Hydraulic UGH,6,18,19,2432.0
Hydraulic UGH,6,18,20,2567.2
Hydraulic UGH,6,18,21,2777.3
Hydraulic UGH,6,18,22,2595.9
Hydraulic UGH,6,18,23,1441.2
Hydraulic UGH,6,19,0,2641.0
Hydraulic UGH,6,19,1,2485.8
Hydraulic UGH,6,19,2,2275.4
Hydraulic UGH,6,19,3,2034.8
Hydraulic UGH,6,19,4,2054.9
Hydraulic UGH,6,19,5,1660.8
Hydraulic UGH,6,19,6,1877.7
Hydraulic UGH,6,19,7,2117.9
Hydraulic UGH,6,19,8,2322.3
Hydraulic UGH,6,19,9,2750.4
Hydraulic UGH,6,19,10,2730.9
Hydraulic UGH,6,19,11,2434.8
Hydraulic UGH,6,19,12,1832.2
Hydraulic UGH,6,19,13,1635.2
Hydraulic UGH,6,19,14,1419.0
Hydraulic UGH,6,19,15,1125.0
Hydraulic UGH,6,19,16,1088.6
Hydraulic UGH,6,19,17,1204.8
Hydraulic UGH,6,19,18,1575.3
Hydraulic UGH,6,19,19,1408.8
Hydraulic UGH,6,19,20,1872.6
Hydraulic UGH,6,19,21,2295.0
Hydraulic UGH,6,19,22,2580.3
Hydraulic UGH,6,19,23,1801.2
Hydraulic UGH,6,20,0,2151.6
Hydraulic UGH,6,20,1,1921.1
Hydraulic UGH,6,20,2,1391.5
Hydraulic UGH,6,20,3,1341.6
Hydraulic UGH,6,20,4,1288.2
Hydraulic UGH,6,20,5,1267.3
Hydraulic UGH,6,20,6,1253.0
Hydraulic UGH,6,20,7,1298.4
Hydraulic UGH,6,20,8,1295.4
Hydraulic UGH,6,20,9,1430.7
Hydraulic UGH,6,20,10,1348.1
Hydraulic UGH,6,20,11,1185.4
Hydraulic UGH,6,20,12,985.3
Hydraulic UGH,6,20,13,983.4
Hydraulic UGH,6,20,14,1003.8
Hydraulic UGH,6,20,15,917.0
Hydraulic UGH,6,20,16,944.4
Hydraulic UGH,6,20,17,963.8
Hydraulic UGH,6,20,18,1073.8
Hydraulic UGH,6,20,19,1680.9
Hydraulic UGH,6,20,20,2069.7
Hydraulic UGH,6,20,21,2493.1
Hydraulic UGH,6,20,22,2521.0
Hydraulic UGH,6,20,23,2020.7
Hydraulic UGH,6,21,0,1179.3
Hydraulic UGH,6,21,1,1084.6
Hydraulic UGH,6,21,2,1086.1
Hydraulic UGH,6,21,3,1103.2
Hydraulic UGH,6,21,4,1098.7
Hydraulic UGH,6,21,5,1114.0
Hydraulic UGH,6,21,6,1420.4
Hydraulic UGH,6,21,7,2321.2
Hydraulic UGH,6,21,8,3500.7
Hydraulic UGH,6,21,9,3069.9
Hydraulic UGH,6,21,10,1994.5
Hydraulic UGH,6,21,11,1559.3
Hydraulic UGH,6,21,12,1625.8
Hydraulic UGH,6,21,13,1637.0
Hydraulic UGH,6,21,14,1511.5
Hydraulic UGH,6,21,15,1103.5
Hydraulic UGH,6,21,16,1174.7
Hydraulic UGH,6,21,17,1170.8
Hydraulic UGH,6,21,18,1798.9
Hydraulic UGH,6,21,19,2445.9
Hydraulic UGH,6,21,20,3343.1
Hydraulic UGH,6,21,21,3295.4
Hydraulic UGH,6,21,22,3462.4
Hydraulic UGH,6,21,23,2645.6
Hydraulic UGH,6,22,0,2444.7
Hydraulic UGH,6,22,1,1772.8
Hydraulic UGH,6,22,2,1464.6
Hydraulic UGH,6,22,3,1454.3
Hydraulic UGH,6,22,4,1509.0
Hydraulic UGH,6,22,5,1867.1
Hydraulic UGH,6,22,6,2989.5
Hydraulic UGH,6,22,7,3841.2
Hydraulic UGH,6,22,8,4317.6
Hydraulic UGH,6,22,9,3458.5
Hydraulic UGH,6,22,10,2090.6
Hydraulic UGH,6,22,11,2229.4
Hydraulic UGH,6,22,12,2304.3
Hydraulic UGH,6,22,13,2255.6
Hydraulic UGH,6,22,14,2155.7
Hydraulic UGH,6,22,15,1399.4
Hydraulic UGH,6,22,16,1473.7
Hydraulic UGH,6,22,17,1801.0
Hydraulic UGH,6,22,18,1796.0
Hydraulic UGH,6,22,19,2544.3
Hydraulic UGH,6,22,20,2450.5
Hydraulic UGH,6,22,21,2790.8
Hydraulic UGH,6,22,22,2891.5
Hydraulic UGH,6,22,23,1699.2
Hydraulic UGH,6,23,0,2181.6
Hydraulic UGH,6,23,1,1875.8
Hydraulic UGH,6,23,2,2035.5
Hydraulic UGH,6,23,3,1799.5
Hydraulic UGH,6,23,4,1642.3
Hydraulic UGH,6,23,5,1797.3
Hydraulic UGH,6,23,6,2131.3
Hydraulic UGH,6,23,7,3089.6
Hydraulic UGH,6,23,8,3415.1
Hydraulic UGH,6,23,9,2951.8
Hydraulic UGH,6,23,10,2284.5
Hydraulic UGH,6,23,11,2235.5
Hydraulic UGH,6,23,12,2739.5
Hydraulic UGH,6,23,13,2785.3
Hydraulic UGH,6,23,14,2258.2
Hydraulic UGH,6,23,15,1710.1
Hydraulic UGH,6,23,16,1571.7
Hydraulic UGH,6,23,17,2361.4
Hydraulic UGH,6,23,18,2129.6
Hydraulic UGH,6,23,19,2375.0
Hydraulic UGH,6,23,20,3167.3
Hydraulic UGH,6,23,21,3078.2
Hydraulic UGH,6,23,22,3276.1
Hydraulic UGH,6,23,23,1797.4
Hydraulic UGH,6,24,0,1443.6
Hydraulic UGH,6,24,1,1345.5
Hydraulic UGH,6,24,2,1252.7
Hydraulic UGH,6,24,3,1175.0
Hydraulic UGH,6,24,4,1172.2
Hydraulic UGH,6,24,5,1268.3
Hydraulic UGH,6,24,6,1434.5
Hydraulic UGH,6,24,7,3048.6
Hydraulic UGH,6,24,8,3146.1
Hydraulic UGH,6,24,9,2815.7
Hydraulic UGH,6,24,10,2426.1
Hydraulic UGH,6,24,11,2254.9
Hydraulic UGH,6,24,12,2222.0
Hydraulic UGH,6,24,13,2130.3
Hydraulic UGH,6,24,14,1863.4
Hydraulic UGH,6,24,15,1861.7
Hydraulic UGH,6,24,16,1915.1
Hydraulic UGH,6,24,17,2565.1
Hydraulic UGH,6,24,18,3160.2
Hydraulic UGH,6,24,19,3858.7
Hydraulic UGH,6,24,20,4219.2
Hydraulic UGH,6,24,21,4734.6
Hydraulic UGH,6,24,22,4564.4
Hydraulic UGH,6,24,23,2521.9
Hydraulic UGH,6,25,0,1603.6
Hydraulic UGH,6,25,1,1191.5
Hydraulic UGH,6,25,2,1055.3
Hydraulic UGH,6,25,3,1063.3
Hydraulic UGH,6,25,4,1082.9
Hydraulic UGH,6,25,5,1220.4
Hydraulic UGH,6,25,6,1710.7
Hydraulic UGH,6,25,7,4407.6
Hydraulic UGH,6,25,8,4538.8
Hydraulic UGH,6,25,9,4267.8
Hydraulic UGH,6,25,10,3039.6
Hydraulic UGH,6,25,11,2479.9
Hydraulic UGH,6,25,12,1795.9
Hydraulic UGH,6,25,13,1420.6
Hydraulic UGH,6,25,14,1512.6
Hydraulic UGH,6,25,15,1354.1
Hydraulic UGH,6,25,16,1414.6
Hydraulic UGH,6,25,17,1767.9
Hydraulic UGH,6,25,18,2720.0
Hydraulic UGH,6,25,19,4624.2
Hydraulic UGH,6,25,20,4923.1
Hydraulic UGH,6,25,21,5049.4
Hydraulic UGH,6,25,22,4810.3
Hydraulic UGH,6,25,23,2985.4
Hydraulic UGH,6,26,0,2467.0
Hydraulic UGH,6,26,1,2529.4
Hydraulic UGH,6,26,2,2160.7
Hydraulic UGH,6,26,3,2013.1
Hydraulic UGH,6,26,4,2125.8
Hydraulic UGH,6,26,5,2400.0
Hydraulic UGH,6,26,6,2661.6
Hydraulic UGH,6,26,7,2754.1
Hydraulic UGH,6,26,8,2811.2
Hydraulic UGH,6,26,9,2382.8
Hydraulic UGH,6,26,10,1988.0
Hydraulic UGH,6,26,11,1486.6
Hydraulic UGH,6,26,12,1302.5
Hydraulic UGH,6,26,13,1177.7
Hydraulic UGH,6,26,14,1093.3
Hydraulic UGH,6,26,15,1127.7
Hydraulic UGH,6,26,16,1142.2
Hydraulic UGH,6,26,17,1176.5
Hydraulic UGH,6,26,18,1292.2
Hydraulic UGH,6,26,19,1792.0
Hydraulic UGH,6,26,20,2660.5
Hydraulic UGH,6,26,21,2968.1
Hydraulic UGH,6,26,22,3370.2
Hydraulic UGH,6,26,23,2867.4
Hydraulic UGH,6,27,0,2394.0
Hydraulic UGH,6,27,1,1648.3
Hydraulic UGH,6,27,2,1566.5
Hydraulic UGH,6,27,3,1555.5
Hydraulic UGH,6,27,4,1458.4
Hydraulic UGH,6,27,5,1720.9
Hydraulic UGH,6,27,6,1796.1
Hydraulic UGH,6,27,7,1225.2
Hydraulic UGH,6,27,8,1315.9
Hydraulic UGH,6,27,9,1272.8
Hydraulic UGH,6,27,10,1348.4
Hydraulic UGH,6,27,11,1366.1
Hydraulic UGH,6,27,12,1144.1
Hydraulic UGH,6,27,13,1023.5
Hydraulic UGH,6,27,14,906.1
Hydraulic UGH,6,27,15,932.6
Hydraulic UGH,6,27,16,994.7
Hydraulic UGH,6,27,17,952.6
Hydraulic UGH,6,27,18,1283.2
Hydraulic UGH,6,27,19,1746.5
Hydraulic UGH,6,27,20,2206.7
Hydraulic UGH,6,27,21,2912.4
Hydraulic UGH,6,27,22,2863.6
Hydraulic UGH,6,27,23,2964.5
Hydraulic UGH,6,28,0,1583.4
Hydraulic UGH,6,28,1,1144.2
Hydraulic UGH,6,28,2,1030.6
Hydraulic UGH,6,28,3,951.0
Hydraulic UGH,6,28,4,927.5
Hydraulic UGH,6,28,5,1115.1
Hydraulic UGH,6,28,6,1985.3
Hydraulic UGH,6,28,7,3831.8
Hydraulic UGH,6,28,8,3840.1
Hydraulic UGH,6,28,9,3693.2
Hydraulic UGH,6,28,10,2720.9
Hydraulic UGH,6,28,11,2262.4
Hydraulic UGH,6,28,12,1987.9
Hydraulic UGH,6,28,13,1969.9
Hydraulic UGH,6,28,14,2003.0
Hydraulic UGH,6,28,15,2092.3
Hydraulic UGH,6,28,16,2355.0
Hydraulic UGH,6,28,17,2654.3
Hydraulic UGH,6,28,18,2948.7
Hydraulic UGH,6,28,19,3433.8
Hydraulic UGH,6,28,20,4695.7
Hydraulic UGH,6,28,21,4691.4
Hydraulic UGH,6,28,22,4338.1
Hydraulic UGH,6,28,23,3664.1
Hydraulic UGH,6,29,0,1990.0
Hydraulic UGH,6,29,1,1649.6
Hydraulic UGH,6,29,2,1264.1
Hydraulic UGH,6,29,3,1250.7
Hydraulic UGH,6,29,4,1309.2
Hydraulic UGH,6,29,5,1546.3
Hydraulic UGH,6,29,6,2863.8
Hydraulic UGH,6,29,7,3902.7
Hydraulic UGH,6,29,8,4254.9
Hydraulic UGH,6,29,9,4217.5
Hydraulic UGH,6,29,10,3348.1
Hydraulic UGH,6,29,11,3285.5
Hydraulic UGH,6,29,12,2393.7
Hydraulic UGH,6,29,13,2040.3
Hydraulic UGH,6,29,14,1911.2
Hydraulic UGH,6,29,15,2096.4
Hydraulic UGH,6,29,16,2073.9
Hydraulic UGH,6,29,17,1618.2
Hydraulic UGH,6,29,18,2531.2
Hydraulic UGH,6,29,19,3439.7
Hydraulic UGH,6,29,20,3786.1
Hydraulic UGH,6,29,21,3843.0
Hydraulic UGH,6,29,22,3769.4
Hydraulic UGH,6,29,23,3455.4
Hydraulic UGH,6,30,0,1938.7
Hydraulic UGH,6,30,1,1922.0
Hydraulic UGH,6,30,2,1710.8
Hydraulic UGH,6,30,3,1912.4
Hydraulic UGH,6,30,4,2418.1
Hydraulic UGH,6,30,5,2431.3
Hydraulic UGH,6,30,6,2663.6
Hydraulic UGH,6,30,7,3649.3
Hydraulic UGH,6,30,8,4839.7
Hydraulic UGH,6,30,9,4348.6
Hydraulic UGH,6,30,10,3679.6
Hydraulic UGH,6,30,11,3622.9
Hydraulic UGH,6,30,12,3375.2
Hydraulic UGH,6,30,13,3019.7
Hydraulic UGH,6,30,14,3789.7
Hydraulic UGH,6,30,15,2799.3
Hydraulic UGH,6,30,16,2709.6
Hydraulic UGH,6,30,17,3188.2
Hydraulic UGH,6,30,18,3507.1
Hydraulic UGH,6,30,19,4050.3
Hydraulic UGH,6,30,20,4657.0
Hydraulic UGH,6,30,21,4392.4
Hydraulic UGH,6,30,22,3937.2
Hydraulic UGH,6,30,23,3359.2
Hydraulic UGH,7,1,0,3160.6
Hydraulic UGH,7,1,1,2605.3
Hydraulic UGH,7,1,2,2014.7
Hydraulic UGH,7,1,3,2425.9
Hydraulic UGH,7,1,4,2089.4
Hydraulic UGH,7,1,5,2632.3
Hydraulic UGH,7,1,6,3567.0
Hydraulic UGH,7,1,7,4263.9
Hydraulic UGH,7,1,8,5073.1
Hydraulic UGH,7,1,9,5173.3
Hydraulic UGH,7,1,10,4455.0
Hydraulic UGH,7,1,11,4428.4
Hydraulic UGH,7,1,12,3830.2
Hydraulic UGH,7,1,13,2371.3
Hydraulic UGH,7,1,14,2068.3
Hydraulic UGH,7,1,15,2135.9
Hydraulic UGH,7,1,16,2361.6
Hydraulic UGH,7,1,17,2655.9
Hydraulic UGH,7,1,18,4037.3
Hydraulic UGH,7,1,19,4119.4
Hydraulic UGH,7,1,20,4829.3
Hydraulic UGH,7,1,21,5118.3
Hydraulic UGH,7,1,22,4914.4
Hydraulic UGH,7,1,23,4183.5
Hydraulic UGH,7,2,0,3261.9
Hydraulic UGH,7,2,1,3037.6
Hydraulic UGH,7,2,2,2764.2
Hydraulic UGH,7,2,3,2752.2
Hydraulic UGH,7,2,4,2788.1
Hydraulic UGH,7,2,5,3002.9
Hydraulic UGH,7,2,6,3431.6
Hydraulic UGH,7,2,7,5569.9
Hydraulic UGH,7,2,8,5596.3
Hydraulic UGH,7,2,9,5469.1
Hydraulic UGH,7,2,10,4617.1
Hydraulic UGH,7,2,11,3645.1
Hydraulic UGH,7,2,12,2882.5
Hydraulic UGH,7,2,13,2681.8
Hydraulic UGH,7,2,14,2191.7
Hydraulic UGH,7,2,15,1609.0
Hydraulic UGH,7,2,16,1472.4
Hydraulic UGH,7,2,17,2139.2
Hydraulic UGH,7,2,18,2904.6
Hydraulic UGH,7,2,19,3766.3
Hydraulic UGH,7,2,20,4472.0
Hydraulic UGH,7,2,21,4801.3
Hydraulic UGH,7,2,22,4861.3
Hydraulic UGH,7,2,23,3792.6
Hydraulic UGH,7,3,0,3780.3
Hydraulic UGH,7,3,1,3879.7
Hydraulic UGH,7,3,2,3234.4
Hydraulic UGH,7,3,3,3140.8
Hydraulic UGH,7,3,4,3129.4
Hydraulic UGH,7,3,5,3119.7
Hydraulic UGH,7,3,6,3442.8
Hydraulic UGH,7,3,7,3449.0
Hydraulic UGH,7,3,8,3551.3
Hydraulic UGH,7,3,9,3506.6
Hydraulic UGH,7,3,10,3171.9
Hydraulic UGH,7,3,11,3039.3
Hydraulic UGH,7,3,12,3014.5
Hydraulic UGH,7,3,13,2539.6
Hydraulic UGH,7,3,14,2300.2
Hydraulic UGH,7,3,15,1553.6
Hydraulic UGH,7,3,16,1418.8
Hydraulic UGH,7,3,17,1494.0
Hydraulic UGH,7,3,18,2779.8
Hydraulic UGH,7,3,19,3113.4
Hydraulic UGH,7,3,20,3817.4
Hydraulic UGH,7,3,21,4602.9
Hydraulic UGH,7,3,22,4629.4
Hydraulic UGH,7,3,23,3878.9
Hydraulic UGH,7,4,0,2563.4
Hydraulic UGH,7,4,1,2068.2
Hydraulic UGH,7,4,2,1628.1
Hydraulic UGH,7,4,3,1338.3
Hydraulic UGH,7,4,4,1172.0
Hydraulic UGH,7,4,5,1150.1
Hydraulic UGH,7,4,6,1164.8
Hydraulic UGH,7,4,7,1205.4
Hydraulic UGH,7,4,8,1477.4
Hydraulic UGH,7,4,9,1634.3
Hydraulic UGH,7,4,10,1569.5
Hydraulic UGH,7,4,11,1584.1
Hydraulic UGH,7,4,12,1573.5
Hydraulic UGH,7,4,13,1388.0
Hydraulic UGH,7,4,14,1230.1
Hydraulic UGH,7,4,15,1237.7
Hydraulic UGH,7,4,16,1104.3
Hydraulic UGH,7,4,17,1194.1
Hydraulic UGH,7,4,18,1425.1
Hydraulic UGH,7,4,19,2169.2
Hydraulic UGH,7,4,20,3247.7
Hydraulic UGH,7,4,21,3778.2
Hydraulic UGH,7,4,22,4083.0
Hydraulic UGH,7,4,23,3562.0
Hydraulic UGH,7,5,0,3396.9
Hydraulic UGH,7,5,1,2786.8
Hydraulic UGH,7,5,2,2420.8
Hydraulic UGH,7,5,3,2193.1
Hydraulic UGH,7,5,4,2128.0
Hydraulic UGH,7,5,5,2090.6
Hydraulic UGH,7,5,6,3224.4
Hydraulic UGH,7,5,7,4034.5
Hydraulic UGH,7,5,8,4659.4
Hydraulic UGH,7,5,9,4370.0
Hydraulic UGH,7,5,10,3998.0
Hydraulic UGH,7,5,11,3805.5
Hydraulic UGH,7,5,12,3433.0
Hydraulic UGH,7,5,13,3362.8
Hydraulic UGH,7,5,14,2966.4
Hydraulic UGH,7,5,15,2110.4
Hydraulic UGH,7,5,16,2388.2
Hydraulic UGH,7,5,17,2425.2
Hydraulic UGH,7,5,18,2670.4
Hydraulic UGH,7,5,19,3262.2
Hydraulic UGH,7,5,20,4297.4
Hydraulic UGH,7,5,21,4455.0
Hydraulic UGH,7,5,22,4341.6
Hydraulic UGH,7,5,23,3715.2
Hydraulic UGH,7,6,0,3182.4
Hydraulic UGH,7,6,1,2853.1
Hydraulic UGH,7,6,2,2706.2
Hydraulic UGH,7,6,3,2613.1
Hydraulic UGH,7,6,4,2637.2
Hydraulic UGH,7,6,5,2956.4
Hydraulic UGH,7,6,6,3787.9
Hydraulic UGH,7,6,7,4203.6
Hydraulic UGH,7,6,8,4333.6
Hydraulic UGH,7,6,9,4277.0
Hydraulic UGH,7,6,10,3877.5
Hydraulic UGH,7,6,11,3484.4
Hydraulic UGH,7,6,12,3371.4
Hydraulic UGH,7,6,13,2702.6
Hydraulic UGH,7,6,14,2540.0
Hydraulic UGH,7,6,15,2010.9
Hydraulic UGH,7,6,16,1952.4
Hydraulic UGH,7,6,17,2000.0
Hydraulic UGH,7,6,18,2865.5
Hydraulic UGH,7,6,19,3132.8
Hydraulic UGH,7,6,20,3897.5
Hydraulic UGH,7,6,21,4749.9
Hydraulic UGH,7,6,22,4816.5
Hydraulic UGH,7,6,23,4291.8
Hydraulic UGH,7,7,0,3147.3
Hydraulic UGH,7,7,1,2843.3
Hydraulic UGH,7,7,2,2450.8
Hydraulic UGH,7,7,3,2376.7
Hydraulic UGH,7,7,4,2389.9
Hydraulic UGH,7,7,5,2479.5
Hydraulic UGH,7,7,6,3311.2
Hydraulic UGH,7,7,7,4497.6
Hydraulic UGH,7,7,8,4792.2
Hydraulic UGH,7,7,9,4397.8
Hydraulic UGH,7,7,10,4195.1
Hydraulic UGH,7,7,11,3818.6
Hydraulic UGH,7,7,12,3359.2
Hydraulic UGH,7,7,13,2575.2
Hydraulic UGH,7,7,14,2451.8
Hydraulic UGH,7,7,15,2357.0
Hydraulic UGH,7,7,16,2337.3
Hydraulic UGH,7,7,17,2400.4
Hydraulic UGH,7,7,18,2864.4
Hydraulic UGH,7,7,19,3748.7
Hydraulic UGH,7,7,20,4256.4
Hydraulic UGH,7,7,21,4464.0
Hydraulic UGH,7,7,22,4464.0
Hydraulic UGH,7,7,23,3370.5
Hydraulic UGH,7,8,0,2238.6
Hydraulic UGH,7,8,1,1591.1
Hydraulic UGH,7,8,2,1286.4
Hydraulic UGH,7,8,3,1289.2
Hydraulic UGH,7,8,4,1262.4
Hydraulic UGH,7,8,5,1313.5
Hydraulic UGH,7,8,6,2238.1
Hydraulic UGH,7,8,7,3884.3
Hydraulic UGH,7,8,8,4120.4
Hydraulic UGH,7,8,9,4098.4
Hydraulic UGH,7,8,10,3635.1
Hydraulic UGH,7,8,11,3391.1
Hydraulic UGH,7,8,12,3310.7
Hydraulic UGH,7,8,13,2722.0
Hydraulic UGH,7,8,14,2544.1
Hydraulic UGH,7,8,15,2390.0
Hydraulic UGH,7,8,16,2395.4
Hydraulic UGH,7,8,17,2535.6
Hydraulic UGH,7,8,18,2946.0
Hydraulic UGH,7,8,19,3852.6
Hydraulic UGH,7,8,20,4609.6
Hydraulic UGH,7,8,21,4637.8
Hydraulic UGH,7,8,22,4701.9
