ID,City,Year,Sport,Event,Sex,Medal,Age,Name,NOC
52920,Munich,1972,Swimming,Swimming Men's 200 metres Backstroke,M,Bronze,23.0,"Mitchell ""Mitch"" Ivey",USA
76659,Munich,1972,Swimming,Swimming Men's 200 metres Backstroke,M,Gold,21.0,Roland Matthes,GDR
114253,Munich,1972,Swimming,Swimming Men's 200 metres Backstroke,M,Silver,20.0,"Michael Eugene ""Mike"" Stamm",USA
47558,Munich,1972,Swimming,Swimming Men's 200 metres Breaststroke,M,Gold,18.0,John Frederick Hencken,USA
117796,Munich,1972,Swimming,Swimming Men's 200 metres Breaststroke,M,Bronze,21.0,Nobutaka Taguchi,JPN
130463,Munich,1972,Swimming,Swimming Men's 200 metres Breaststroke,M,Silver,18.0,David Andrew Wilkie,GBR
6591,Munich,1972,Swimming,Swimming Men's 200 metres Butterfly,M,Bronze,17.0,Robin James Backhaus,USA
45009,Munich,1972,Swimming,Swimming Men's 200 metres Butterfly,M,Silver,21.0,"Gary Wayne Hall, Sr.",USA
113912,Munich,1972,Swimming,Swimming Men's 200 metres Butterfly,M,Gold,22.0,Mark Andrew Spitz,USA
39504,Munich,1972,Swimming,Swimming Men's 200 metres Freestyle,M,Silver,21.0,"Robert Steven ""Steve"" Genter",USA
66242,Munich,1972,Swimming,Swimming Men's 200 metres Freestyle,M,Bronze,19.0,Werner Lampe,FRG
113912,Munich,1972,Swimming,Swimming Men's 200 metres Freestyle,M,Gold,22.0,Mark Andrew Spitz,USA
37673,Munich,1972,Swimming,Swimming Men's 200 metres Individual Medley,M,Bronze,19.0,"Steven Charles ""Steve"" Furniss",USA
66883,Munich,1972,Swimming,Swimming Men's 200 metres Individual Medley,M,Gold,21.0,Karl Gunnar Larsson,SWE
77673,Munich,1972,Swimming,Swimming Men's 200 metres Individual Medley,M,Silver,19.0,"Alexander Timothy ""Tim"" McKee",USA
460,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Silver,22.0,Viktor Andreyevich Aboimov,URS
15668,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Bronze,16.0,Peter Bruch,GDR
16501,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Silver,21.0,Vladimir Valeryevich Bure,URS
22648,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,19.0,Gary Robert Conelly,USA
31399,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,22.0,"David Holmes ""Dave"" Edgar",USA
33793,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,17.0,David William Fairbank,USA
43046,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Silver,20.0,Igor Anatolyevich Grivennikov,URS
46326,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Bronze,19.0,Wilfried Hartung,GDR
47194,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,22.0,"Jerme Alan ""Jerry"" Heidenreich",USA
64842,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Silver,25.0,Georgijs Kuikovs,URS
76659,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Bronze,21.0,Roland Matthes,GDR
77072,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Silver,25.0,Viktor Georgiyevich Mazanov,URS
83530,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,19.0,John Joseph Murphy,USA
96373,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Bronze,25.0,Udo Poser,GDR
113912,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Gold,22.0,Mark Andrew Spitz,USA
123344,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,M,Bronze,21.0,Lutz Unger,GDR
15666,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,20.0,"Thomas Edwin ""Tom"" Bruce",USA
33793,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,17.0,David William Fairbank,USA
35561,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Bronze,20.0,Erik J. Fish,CAN
35859,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Silver,19.0,Hartmut Flckner,GDR
45009,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,21.0,"Gary Wayne Hall, Sr.",USA
47194,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,22.0,"Jerme Alan ""Jerry"" Heidenreich",USA
47558,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,18.0,John Frederick Hencken,USA
52920,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,23.0,"Mitchell ""Mitch"" Ivey",USA
57928,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Bronze,21.0,"Robert A. ""Bob"" Kasting",CAN
58052,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Silver,29.0,Klaus Katzur,GDR
58711,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Bronze,19.0,"William Ray ""Bill"" Kennedy",CAN
73601,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Bronze,22.0,"William Victor ""Bill"" Mahony",CAN
76659,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Silver,21.0,Roland Matthes,GDR
101341,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Bronze,19.0,Bruce Richard Robertson,CAN
113912,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,22.0,Mark Andrew Spitz,USA
114253,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Gold,20.0,"Michael Eugene ""Mike"" Stamm",USA
123344,Munich,1972,Swimming,Swimming Men's 4 x 100 metres Medley Relay,M,Silver,21.0,Lutz Unger,GDR
460,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,22.0,Viktor Andreyevich Aboimov,URS
16501,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,21.0,Vladimir Valeryevich Bure,URS
16769,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,25.0,"Michael Jay ""Mike"" Burton",USA
22648,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,19.0,Gary Robert Conelly,USA
34192,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,21.0,Hans-Joachim Fanacht,FRG
39504,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,21.0,"Robert Steven ""Steve"" Genter",USA
43046,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,20.0,Igor Anatolyevich Grivennikov,URS
60558,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,20.0,John Pitann Kinsella,USA
64842,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,25.0,Georgijs Kuikovs,URS
66242,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,19.0,Werner Lampe,FRG
77072,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,25.0,Viktor Georgiyevich Mazanov,URS
77244,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,19.0,"Thomas Sean ""Tom"" McBreen",USA
78135,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,25.0,Folkert Meeuw,FRG
105042,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Bronze,19.0,Aleksandr Vasilyevich Samsonov,URS
106872,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,23.0,Gerhard Schiller,FRG
113912,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,22.0,Mark Andrew Spitz,USA
114771,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,18.0,Klaus Steinbach,FRG
122941,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Gold,18.0,"Frederick Daniel ""Fred"" Tyler",USA
127555,Munich,1972,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,M,Silver,23.0,Hans-Gnther Vosseler,FRG
22923,Munich,1972,Swimming,Swimming Men's 400 metres Freestyle,M,Gold,18.0,"Bradford Paul ""Brad"" Cooper",AUS
39504,Munich,1972,Swimming,Swimming Men's 400 metres Freestyle,M,Silver,21.0,"Robert Steven ""Steve"" Genter",USA
77244,Munich,1972,Swimming,Swimming Men's 400 metres Freestyle,M,Bronze,19.0,"Thomas Sean ""Tom"" McBreen",USA
46039,Munich,1972,Swimming,Swimming Men's 400 metres Individual Medley,M,Bronze,16.0,Andrs Hargitay,HUN
66883,Munich,1972,Swimming,Swimming Men's 400 metres Individual Medley,M,Gold,21.0,Karl Gunnar Larsson,SWE
77673,Munich,1972,Swimming,Swimming Men's 400 metres Individual Medley,M,Silver,19.0,"Alexander Timothy ""Tim"" McKee",USA
5882,Munich,1972,Swimming,Swimming Women's 100 metres Backstroke,F,Bronze,19.0,"Susanne Jean ""Susie"" Atwood",USA
9770,Munich,1972,Swimming,Swimming Women's 100 metres Backstroke,F,Gold,15.0,"Melissa Louise Belote (-Hamlin, -Ripley)",USA
44344,Munich,1972,Swimming,Swimming Women's 100 metres Backstroke,F,Silver,18.0,Andrea Gyarmati (-Hesz),HUN
18474,Munich,1972,Swimming,Swimming Women's 100 metres Breaststroke,F,Gold,18.0,"Catherine L. ""Cathy"" Carr (-West)",USA
97259,Munich,1972,Swimming,Swimming Women's 100 metres Breaststroke,F,Silver,23.0,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),URS
130057,Munich,1972,Swimming,Swimming Women's 100 metres Breaststroke,F,Bronze,18.0,Beverley Joy Whitfield,AUS
4651,Munich,1972,Swimming,Swimming Women's 100 metres Butterfly,F,Gold,19.0,Mayumi Aoki (-Nishiguti),JPN
9439,Munich,1972,Swimming,Swimming Women's 100 metres Butterfly,F,Silver,15.0,Roswitha Beier (-Sonntag),GDR
44344,Munich,1972,Swimming,Swimming Women's 100 metres Butterfly,F,Bronze,18.0,Andrea Gyarmati (-Hesz),HUN
6430,Munich,1972,Swimming,Swimming Women's 100 metres Freestyle,F,Silver,15.0,Shirley Frances Babashoff,USA
42065,Munich,1972,Swimming,Swimming Women's 100 metres Freestyle,F,Bronze,15.0,"Shane Elizabeth Gould (-Innis, -Nelms)",AUS
85129,Munich,1972,Swimming,Swimming Women's 100 metres Freestyle,F,Gold,16.0,"Sandra Lynn ""Sandy"" Neilson (-Bell)",USA
5882,Munich,1972,Swimming,Swimming Women's 200 metres Backstroke,F,Silver,19.0,"Susanne Jean ""Susie"" Atwood",USA
9770,Munich,1972,Swimming,Swimming Women's 200 metres Backstroke,F,Gold,15.0,"Melissa Louise Belote (-Hamlin, -Ripley)",USA
44017,Munich,1972,Swimming,Swimming Women's 200 metres Backstroke,F,Bronze,17.0,Donna-Marie Gurr,CAN
97259,Munich,1972,Swimming,Swimming Women's 200 metres Breaststroke,F,Bronze,23.0,Halyna Mykolavna Prozumenshchykova-Stepanova (-Ivannykova),URS
107359,Munich,1972,Swimming,Swimming Women's 200 metres Breaststroke,F,Silver,19.0,Dana Lee Schoenfield,USA
130057,Munich,1972,Swimming,Swimming Women's 200 metres Breaststroke,F,Gold,18.0,Beverley Joy Whitfield,AUS
22338,Munich,1972,Swimming,Swimming Women's 200 metres Butterfly,F,Silver,22.0,Lynn Ann Colella,USA
25193,Munich,1972,Swimming,Swimming Women's 200 metres Butterfly,F,Bronze,22.0,"Eleanor Suzanne ""Ellie"" Daniel (-Drye)",USA
80817,Munich,1972,Swimming,Swimming Women's 200 metres Butterfly,F,Gold,19.0,Karen Patricia Moe-Thornton (-Humphreys),USA
6430,Munich,1972,Swimming,Swimming Women's 200 metres Freestyle,F,Silver,15.0,Shirley Frances Babashoff,USA
42065,Munich,1972,Swimming,Swimming Women's 200 metres Freestyle,F,Gold,15.0,"Shane Elizabeth Gould (-Innis, -Nelms)",AUS
102870,Munich,1972,Swimming,Swimming Women's 200 metres Freestyle,F,Bronze,15.0,"Keena Ruth Rothhammer (-Weisbly, -Zorovich)",USA
32552,Munich,1972,Swimming,Swimming Women's 200 metres Individual Medley,F,Silver,13.0,"Kornelia Ender (-Matthes, -Grummt)",GDR
42065,Munich,1972,Swimming,Swimming Women's 200 metres Individual Medley,F,Gold,15.0,"Shane Elizabeth Gould (-Innis, -Nelms)",AUS
126376,Munich,1972,Swimming,Swimming Women's 200 metres Individual Medley,F,Bronze,20.0,Lynn Marie Vidali (-Gautschi),USA
6430,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,15.0,Shirley Frances Babashoff,USA
7903,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,20.0,Jane Louise Barkman (-Brown),USA
9250,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Bronze,17.0,Gudrun Beckmann,FRG
31699,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Silver,15.0,Sylvia Eichner,GDR
31716,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Silver,16.0,Andrea Eife (-Gemsleben),GDR
32552,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Silver,13.0,"Kornelia Ender (-Matthes, -Grummt)",GDR
58636,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,17.0,"Jennifer Jo ""Jenny"" Kempf",USA
75395,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,14.0,Barbara Ann Marshall,USA
85129,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,16.0,"Sandra Lynn ""Sandy"" Neilson (-Bell)",USA
94315,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,15.0,"Kimberley Marie ""Kim"" Peyton (-McDonald)",USA
99778,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Bronze,20.0,"Heidemarie ""Heidi"" Reineck",FRG
108291,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Silver,17.0,Elke Sehmisch,GDR
111797,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Gold,21.0,Lynn Ellen Skrifvars (-Nelson),USA
114768,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Bronze,17.0,Angela Steinbach,FRG
129139,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Bronze,18.0,"Judith ""Jutta"" Weber (-Meeuw)",FRG
129891,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,F,Silver,17.0,"Gabriele Wetzko (-Hartung, -Frischke, -Khne)",GDR
5882,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,19.0,"Susanne Jean ""Susie"" Atwood",USA
6430,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,15.0,Shirley Frances Babashoff,USA
9250,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,17.0,Gudrun Beckmann,FRG
9439,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Silver,15.0,Roswitha Beier (-Sonntag),GDR
9770,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,15.0,"Melissa Louise Belote (-Hamlin, -Ripley)",USA
18474,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,18.0,"Catherine L. ""Cathy"" Carr (-West)",USA
26856,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,15.0,Deena Diane Deardurff (-Schmidt),USA
31250,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,21.0,"Verena ""Vreni"" Eberle",FRG
32552,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Silver,13.0,"Kornelia Ender (-Matthes, -Grummt)",GDR
47848,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Silver,15.0,Christine Herbst (-Paulick),GDR
61693,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,15.0,Annegret Kober (-Schrder),FRG
61754,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,17.0,Edeltraud Koch (-Rken),FRG
78435,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,18.0,"Judith Ellen ""Judy"" Melick",USA
85129,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,16.0,"Sandra Lynn ""Sandy"" Neilson (-Bell)",USA
94673,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,16.0,Silke Pielen (-Rogatko),FRG
99778,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,20.0,"Heidemarie ""Heidi"" Reineck",FRG
110012,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Gold,16.0,Dana Jayne Shrader (-Butler),USA
127048,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Silver,17.0,Renate Vogel (-Heinrich),GDR
129139,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Bronze,18.0,"Judith ""Jutta"" Weber (-Meeuw)",FRG
129891,Munich,1972,Swimming,Swimming Women's 4 x 100 metres Medley Relay,F,Silver,17.0,"Gabriele Wetzko (-Hartung, -Frischke, -Khne)",GDR
17487,Munich,1972,Swimming,Swimming Women's 400 metres Freestyle,F,Silver,17.0,Novella Calligaris,ITA
42065,Munich,1972,Swimming,Swimming Women's 400 metres Freestyle,F,Gold,15.0,"Shane Elizabeth Gould (-Innis, -Nelms)",AUS
129262,Munich,1972,Swimming,Swimming Women's 400 metres Freestyle,F,Bronze,17.0,Gudrun Wegner (-Wnsche),GDR
17487,Munich,1972,Swimming,Swimming Women's 400 metres Individual Medley,F,Bronze,17.0,Novella Calligaris,ITA
22036,Munich,1972,Swimming,Swimming Women's 400 metres Individual Medley,F,Silver,17.0,Leslie Cliff (-Tindle),CAN
84973,Munich,1972,Swimming,Swimming Women's 400 metres Individual Medley,F,Gold,17.0,Gail Neall (-Yeoh),AUS
17487,Munich,1972,Swimming,Swimming Women's 800 metres Freestyle,F,Bronze,17.0,Novella Calligaris,ITA
42065,Munich,1972,Swimming,Swimming Women's 800 metres Freestyle,F,Silver,15.0,"Shane Elizabeth Gould (-Innis, -Nelms)",AUS
102870,Munich,1972,Swimming,Swimming Women's 800 metres Freestyle,F,Gold,15.0,"Keena Ruth Rothhammer (-Weisbly, -Zorovich)",USA
13647,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,23.0,Viktor Nikolayevich Borshch,URS
21409,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,24.0,Yefim Aronovich Chulak,URS
29218,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,25.0,Vyacheslav Grigoryevich Domani,URS
37542,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,23.0,Yoshihide Fukao,JPN
44710,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,22.0,Horst Hagen,GDR
60416,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,27.0,Kenji Kimura,JPN
62398,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,21.0,Vladimir Grigoryevich Kondra,URS
63881,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,33.0,Valery Ivanovich Kravchenko,URS
66660,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,30.0,Yevhen Valentynovych Lapynskiy,URS
71802,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,19.0,Wolfgang Lwe,GDR
73629,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,21.0,Wolfgang Maibohm,GDR
76817,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,25.0,Jrgen Maune,GDR
80096,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,31.0,Masayuki Minami,JPN
82154,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,25.0,Jungo Morita,JPN
84331,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,30.0,Yuzo Nakamura,JPN
85154,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,28.0,Katsutoshi Nekoda,JPN
86508,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,21.0,Tetsuo Nishimoto,JPN
86754,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,26.0,Yasuhiro Noguchi,JPN
88468,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,24.0,Seiji Oko,JPN
92049,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,26.0,Vladimir Leonidovich Patkin,URS
93783,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,26.0,Horst Peter,GDR
94781,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,32.0,Eckehard Pietzsch,GDR
95705,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,35.0,Yuriy Mykhailovych Poiarkov,URS
97665,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,26.0,Vladimir Nikolayevich Putyatov,URS
105706,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,26.0,Aleksandr Mikhaylovich Saprykin,URS
106040,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,23.0,Tetsuo Sato,JPN
107291,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,32.0,Siegfried Schneider,GDR
107680,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,29.0,Arnold Schulz,GDR
107735,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,25.0,Rudi Schumann,GDR
109770,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,23.0,Kenji Shimaoka,JPN
114459,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,27.0,Yury Vasilyevich Starunsky,URS
122237,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,30.0,Rainer Tscharke,GDR
129166,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,35.0,Wolfgang Webner,GDR
129433,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Silver,23.0,Wolfgang Weise,GDR
133039,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Gold,24.0,Tadayoshi Yokota,JPN
134138,Munich,1972,Volleyball,Volleyball Men's Volleyball,M,Bronze,24.0,Leonid Nikolayevich Zayko,URS
13608,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,18.0,Lyudmila Vasilyevna Borozna (-Zhigily),URS
16337,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,34.0,Lyudmila Stepanovna Buldakova (Meshcheryakova-),URS
37702,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,25.0,Makiko Furukawa,JPN
38184,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,27.0,Vera Illarionovna Galushka-Duyunova,URS
41435,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,23.0,Tatyana Pavlovna Gonobobleva (Semyonova-),URS
45166,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,24.0,Keiko Hama,JPN
51372,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,26.0,Hwang He-Suk,PRK
51746,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,26.0,Takako Iida,JPN
52943,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,27.0,Toyoko Iwahara,JPN
53636,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,24.0,Jang Ok-Rim,PRK
55768,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,27.0,Jong Ok-Jin,PRK
57224,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,26.0,Kang Ok-Sun,PRK
60172,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,25.0,Kim Myong-Suk,PRK
60264,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,30.0,Kim Su-Dae,PRK
60351,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,29.0,Kim Yeun-Ja,PRK
60389,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,27.0,Kim Zung-Bok,PRK
64651,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,30.0,Nataliya Alekseyevna Kudreva,URS
68826,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,30.0,Galina Aleksandrovna Leontyeva (Yelnitskaya-),URS
76589,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,28.0,Katsumi Matsumura (-Tida),JPN
88335,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,25.0,Sumie Oinuma,JPN
88415,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,20.0,Mariko Okamoto (-Nakano),JPN
90512,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,18.0,Paek Myong-Suk,PRK
96081,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,25.0,Tatyana Petrovna Ponyayeva-Tretyakova,URS
100333,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,25.0,Ri Chun-Ok,PRK
103884,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Bronze,29.0,Ryom Chun-Ja,PRK
103896,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,28.0,Inna Valeryevna Ryskal,URS
104734,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,27.0,Roza Galyamovna Salikhova,URS
105896,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,23.0,Tatyana Filippovna Sarycheva,URS
109765,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,23.0,Seiko Shimakage,JPN
109851,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,21.0,Michiko Shiokawa (-Furuhashi),JPN
109870,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,20.0,Takako Shirai (-Takagi),JPN
112474,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,24.0,Nina Nikolayevna Smoleyeva (-Nikitina),URS
122998,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Gold,29.0,Lyubov Nikolayevna Tyurina (Yevtushenko-),URS
132372,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,27.0,Noriko Yamashita (-Nishi),JPN
132396,Munich,1972,Volleyball,Volleyball Women's Volleyball,F,Silver,21.0,Yaeko Yamazaki,JPN
1676,Munich,1972,Water Polo,Water Polo Men's Water Polo,M,Gold,24.0,Anatoly Ivanovich Akimov,URS
