datetime,Hidráulica,Ajuste P48,Saldo Andorra,Saldo Marruecos,Saldo Francia,Saldo Portugal,otras renovables,Residuos no renovables,Cogeneración,Eólica,Carbón,Enlace Baleares,Consumo bombeo,Solar térmica,Solar fotovoltaica,Ciclo combinado,Turbinación bombeo,Nuclear
2022-08-06 18:00:00,827.6,25.0,-35.0,-340.0,-2000.0,-2485.0,511.325,286.9,895.0,5520.4,795.0,-238.3,-879.9,1942.7,8222.3,9093.3,88.0,6860.9
2022-08-06 19:00:00,1041.3,-475.0,-35.0,-500.0,-2200.0,-2084.3,558.5,286.6,920.6,6365.475,825.0,-287.0,-311.0,1836.5,5268.599999999999,10850.2,234.3,6862.9
2022-08-06 20:00:00,2479.8,-800.0,-34.0,-420.0,-2200.0,-1532.5,579.4,286.0,909.8,6945.975,825.0,-300.2,-42.6,1306.5,1707.6,11495.175,1022.25,6866.9
2022-08-06 21:00:00,2368.45,-462.5,-24.0,-412.5,-1650.0,-646.95,436.275,215.025,714.9749999999999,5541.975,618.75,-207.0,-23.75,564.55,72.8,8575.85,1119.975,5159.924999999999
2022-08-06 22:00:00,2956.825,-737.5,-28.0,-760.0,-2200.0,-934.0,581.0,287.8,956.9,7579.85,825.0,-108.7,-168.475,595.3,15.3,11342.25,1494.55,6879.9
2022-08-06 23:00:00,1946.4,-750.0,-18.0,-570.0,-1650.0,-1397.625,435.6,216.3,690.9749999999999,5613.924999999999,618.75,-75.82499999999999,-33.75,447.9,1.275,8810.55,818.5749999999999,5159.174999999999
2022-08-07 00:00:00,1516.0,-600.0,-22.0,-550.0,-2600.0,-1788.2,579.5,282.0,910.7,7788.45,827.5,-40.8,0.0,602.25,22.2,10705.025,1247.875,6888.9
2022-08-07 01:00:00,942.375,-1200.0,-20.0,-500.0,-2600.0,-1799.4,571.3,283.8,910.0,7488.55,830.0,-40.8,0.0,604.5,0.3,10792.05,1030.925,6889.9
2022-08-07 02:00:00,796.85,-850.0,-20.0,-300.0,-2600.0,-1815.3,548.3,282.7,911.6,7019.9,822.5,-40.8,0.0,569.25,0.2,10169.1,541.8,6889.9
2022-08-07 03:00:00,541.9000000000001,-450.0,-14.25,-225.0,-1950.0,-1310.55,411.15,213.0,685.2,4876.475,607.5,-30.6,0.0,384.375,0.225,7339.425,230.375,5162.924999999999
2022-08-07 04:00:00,360.9,-325.0,-10.0,-135.0,-1300.0,-817.0,274.65,141.95,437.25,2987.8,412.5,-20.4,0.0,208.75,0.2,4807.35,208.15,3444.95
2022-08-07 05:00:00,719.8,-250.0,-20.0,-150.0,-2600.0,-1545.4,558.8,284.5,868.1,5097.35,930.0,-40.8,-157.175,341.5,0.6,9528.425000000001,570.0,6890.9
2022-08-07 06:00:00,562.6500000000001,25.0,-15.75,-90.0,-1950.0,-852.9749999999999,416.85,213.525,637.5,3366.65,806.25,-30.6,-156.25,127.275,0.75,7172.775000000001,441.9,5168.174999999999
2022-08-07 07:00:00,968.4,-250.0,-24.0,0.0,-2528.0,-1227.8,549.8,284.9,844.4,4410.425,1168.75,-40.8,-424.0,96.6,418.8,9338.925000000001,227.9,6901.9
2022-08-07 08:00:00,892.4,-575.0,-28.0,0.0,-2528.0,-1296.3,536.0,283.1,852.5,4019.525,1285.0,-40.8,-884.0,122.4,2744.5,8663.525,387.25,6900.9
2022-08-07 09:00:00,890.9,-500.0,-32.0,0.0,-2523.0,-2073.9,511.883,282.6,818.7,3282.65,893.3330000000001,-306.0,-1300.055,649.0,6530.0,8372.0,207.78,6893.9
2022-08-07 10:00:00,929.4,-625.0,-34.0,-110.0,-2590.0,-2385.0,497.2,282.4,811.0,2756.225,825.0,-306.0,-1424.85,1538.9,9121.875,7971.2,41.55,6880.9
2022-08-07 11:00:00,906.3,-550.0,-35.0,-150.0,-1865.6,-2349.0,496.3,282.0,800.5,2311.3,825.0,-306.0,-1631.15,1656.0,10368.65,7489.5,0.0,6871.9
2022-08-07 12:00:00,849.5,-525.0,-37.0,-250.0,-1040.6,-2475.0,495.5,281.6,847.367,2006.75,825.0,-306.0,-1909.0,1861.9,11098.0,7239.55,0.0,6875.9
2022-08-07 13:00:00,823.9,25.0,-35.0,-310.0,0.0,-2475.0,494.05,281.2,871.5,2087.35,786.25,-306.0,-2194.0,1887.5,11461.9,6338.9,28.0,6873.9
2022-08-07 14:00:00,814.5,287.5,-34.0,-360.0,847.0,-2455.0,482.833,280.8,868.2,2471.875,791.0,-306.0,-2413.75,1876.1,11456.0,5823.775,0.0,6869.9
2022-08-07 15:00:00,785.675,200.0,-33.0,-360.0,-660.5,-2475.0,497.4,279.8,871.167,3087.9,866.65,-306.0,-2140.0,1946.5,11297.9,6478.925,0.0,6858.9
2022-08-07 16:00:00,576.825,212.5,-24.0,-225.0,-1381.2,-1796.25,382.05,210.0,666.0,2747.725,796.25,-183.75,-1554.85,1414.35,7986.900000000001,5266.075,0.0,5140.424999999999
2022-08-07 17:00:00,792.0,525.0,-32.0,-310.0,-2450.0,-2222.4,509.3,280.7,889.3,4255.625,1122.5,-180.2,-2168.875,1883.3,9680.9,7363.05,0.0,6856.9
2022-08-07 18:00:00,853.9,400.0,-33.0,-310.0,-2450.0,-2475.0,508.7,281.6,877.0,4767.475,1103.75,-230.9,-1177.95,1851.5,8028.15,8178.65,196.125,6857.9
2022-08-07 19:00:00,903.075,675.0,-33.0,-410.0,-2450.0,-1841.7,520.3,281.2,880.7,5529.974999999999,1160.15,-245.6,-1239.175,1759.2,5164.55,9626.525,145.0,6864.9
2022-08-07 20:00:00,2074.5,325.0,-33.0,-530.0,-2450.0,-1708.4,556.8,280.6,950.2,6104.1,1191.25,-264.0,-544.35,1332.2,1623.325,11100.275,475.0,6865.9
2022-08-07 21:00:00,2808.1,150.0,-31.0,-550.0,-2450.0,-1255.8,561.4,281.3,1019.2,6643.575,1202.5,-288.6,-160.275,768.7,74.9,11903.15,557.9499999999999,6885.9
2022-08-07 22:00:00,2868.4,-275.0,-27.0,-750.0,-2450.0,-1418.2,560.5,281.9,1024.1,6942.0,1205.0,-129.2,0.0,612.6,3.7,11937.975,1183.025,6897.9
2022-08-07 23:00:00,2653.4,-350.0,-24.0,-750.0,-2450.0,-1989.7,560.8,282.5,987.6,6480.8,1205.0,-75.8,-53.8,590.625,1.6,12309.842,1023.5,6896.9
2022-08-08 00:00:00,1214.3,-75.0,-21.0,-650.0,-2750.0,-1539.0,558.2,281.0,988.703,6228.05,1195.0,-40.8,-530.6,607.5,0.2,12136.025,565.825,6889.9
2022-08-08 01:00:00,771.2,-550.0,-20.0,-600.0,-2750.0,-1956.2,557.8,263.2,981.0,5733.2,1195.0,-40.8,-504.0,589.5,0.2,12369.0,330.0,6902.9
2022-08-08 02:00:00,766.0,-400.0,-19.0,-230.0,-2750.0,-1861.5,530.7,281.7,958.5,5289.05,1195.0,-40.8,-978.85,549.0,0.2,11950.8,50.2,6903.9
2022-08-08 03:00:00,726.0,-350.0,-19.0,-100.0,-2750.0,-1762.6,513.7,282.9,954.1,4845.35,1195.0,-40.8,-1049.4,497.0,0.2,11646.05,50.0,6908.9
2022-08-08 04:00:00,363.45,-125.0,-10.0,0.0,-1417.5,-881.7,254.55,141.7,469.85,2219.65,610.0,-20.4,-532.0,222.0,0.2,5956.1,0.0,3453.45
2022-08-08 05:00:00,737.2,-475.0,-22.0,0.0,-2935.0,-1308.8,508.6,284.0,965.9,4059.85,1227.5,-40.8,-572.5,328.75,0.6,12267.5,89.3,6911.9
2022-08-08 06:00:00,860.5,-300.0,-25.0,0.0,-2589.0,-988.0,530.4,284.3,978.4,3771.375,1255.0,-40.8,-129.45,224.0,1.2,12656.05,574.625,6912.9
2022-08-08 07:00:00,1381.575,-425.0,-22.5,112.5,-1977.0,-485.325,399.825,231.6,744.5999999999999,2601.45,961.25,-30.6,0.0,128.4,306.675,9745.7,155.7,5185.424999999999
2022-08-08 08:00:00,1383.9,-125.0,-34.0,0.0,-2636.0,-617.4,532.9,307.0,1109.1,3109.875,1275.1,-42.8,-30.125,143.5,2741.8,12548.617,669.575,6913.9
2022-08-08 09:00:00,1041.85,-75.0,-37.0,-250.0,-2636.0,-1516.4,536.4,306.5,1130.833,2551.45,1245.0,-71.2,-317.375,631.2,6501.3,12150.025,656.25,6908.9
2022-08-08 10:00:00,1014.95,-387.5,-38.0,-400.0,-2636.0,-1926.6,503.7,306.4,1116.633,2248.6,1285.0,-160.2,-289.375,1276.4,8914.675,12205.35,130.0,6906.9
2022-08-08 11:00:00,928.8,-350.0,-41.0,-650.0,-2590.0,-2086.8,501.5,306.0,1109.75,2242.55,1255.0,-159.0,-404.1,1519.6,10039.325,11942.825,130.0,6897.9
2022-08-08 12:00:00,897.6,200.0,-41.0,-700.0,-2590.0,-2345.7,501.8,305.6,1045.1,2308.225,1296.25,-158.9,-833.625,1661.2,10756.975,11688.275,340.0,6890.9
2022-08-08 13:00:00,896.35,-737.5,-41.0,-700.0,-2590.0,-1717.8,510.0,305.4,1019.5,2594.725,1280.0,-196.0,-371.3,1812.6,11152.4,11738.225,345.0,6879.9
2022-08-08 14:00:00,895.1,-775.0,-38.0,-700.0,-2200.0,-1727.4,511.7,305.5,1014.2,2963.0,1271.6,-178.4,-750.75,1911.2,11473.8,11293.35,119.0,6879.9
2022-08-08 15:00:00,857.4,-300.0,-37.0,-740.0,-2200.0,-1759.4,511.3,304.9,1011.6,3316.475,1220.0,-187.5,-1277.8,1943.2,11331.4,11143.5,0.0,6869.9
2022-08-08 16:00:00,823.3,-312.5,-36.0,-740.0,-2200.0,-2006.3,512.4,304.3,1018.4,3716.275,1220.4,-178.3,-1087.35,1981.2,10851.625,11183.2,0.0,6868.9
2022-08-08 17:00:00,850.9,-125.0,-36.0,-740.0,-2200.0,-2063.8,512.5,305.4,1012.0,4227.975,1220.0,-206.8,-1022.5,2003.9,9876.25,11327.45,0.125,6870.9
2022-08-08 18:00:00,926.4250000000001,-237.5,-22.0,-650.0,-2497.0,-2372.7,507.3,305.7,1011.9,4807.025,1245.0,-252.7,-637.725,1970.9,8185.125,12135.15,307.35,6867.9
2022-08-08 19:00:00,1252.025,-387.5,-22.0,-500.0,-2497.0,-2120.0,544.3,305.4,1020.5,5536.35,1285.0,-295.1,-574.925,1874.2,5215.65,13135.075,462.725,6864.9
2022-08-08 20:00:00,3010.0,-825.0,-21.0,-440.0,-2497.0,-1506.7,552.8,296.7,1063.5,6210.15,1275.0,-302.2,-331.75,1358.3,1589.7,13729.809,622.0,6879.9
2022-08-08 21:00:00,3323.0,-550.0,-18.0,-600.0,-2497.0,-489.2,552.1,296.8,1107.4,6704.299999999999,1280.0,-306.0,-79.95,782.2,62.0,13600.15,894.1,6877.9
2022-08-08 22:00:00,3110.65,-750.0,-28.0,-750.0,-2497.0,-994.3,551.6,297.1,1111.5,6922.15,1280.0,-161.7,-105.725,623.7,2.4,13749.75,815.375,6885.9
2022-08-08 23:00:00,2783.35,-425.0,-24.0,-750.0,-2497.0,-2006.4,551.3,297.7,1106.8,6720.325,1255.0,-89.1,-164.9,624.0,2.0,13319.075,285.05,6887.9
2022-08-09 00:00:00,1383.2,-250.0,-21.0,-600.0,-2400.0,-1345.8,555.5,297.7,1146.8,6378.974999999999,1270.0,-40.8,-650.85,607.6,0.5,12965.875,263.45,6875.9
2022-08-09 01:00:00,934.5,125.0,-20.0,-600.0,-2400.0,-1444.0,553.46,298.4,1153.4,6073.950000000001,817.5,-40.8,-544.25,612.1,0.3,12116.35,199.0,6873.9
2022-08-09 02:00:00,806.5,150.0,-20.0,-340.0,-2400.0,-1666.2,541.8,298.2,1115.378,5888.7,910.0,-40.8,-1266.8,564.6,0.3,12167.45,90.0,6869.9
2022-08-09 03:00:00,771.2,300.0,-19.0,-410.0,-2400.0,-1594.6,516.2,298.6,1086.7,5657.1,1060.0,-40.8,-1939.95,441.4,0.5,12213.3,50.0,6875.9
2022-08-09 04:00:00,571.875,300.0,-15.0,-225.0,-1800.0,-1166.775,389.85,224.55,807.5999999999999,4150.450000000001,802.5,-30.6,-1514.675,238.125,0.3,9001.675,37.5,5160.674999999999
2022-08-09 05:00:00,771.7,250.0,-22.0,-300.0,-2400.0,-1389.2,519.1,299.8,1083.6,5239.299999999999,1110.0,-40.8,-1830.1,216.5,0.6,12294.925,50.4,6879.9
2022-08-09 06:00:00,955.9,-75.0,-26.0,-300.0,-2590.0,-658.3,544.1,300.1,1105.3,4988.0,1200.0,-40.8,-837.85,123.5,1.1,12789.1,90.2,6891.9
2022-08-09 07:00:00,1821.4,-252.5,-31.0,-300.0,-2590.0,-1049.1,550.0,300.2,1110.1,4738.275,1247.5,-40.8,-389.7,133.6,331.7,13177.425,243.2,6892.9
2022-08-09 08:00:00,1842.9,-525.0,-35.0,-350.0,-2100.0,-1448.2,552.6,302.2,1109.6,4208.075,1252.5,-40.8,-447.0,61.5,2524.0,12947.9,606.975,6893.9
2022-08-09 09:00:00,1204.5,-37.5,-38.0,-550.0,-2100.0,-1901.6,534.4,301.8,1101.1,3572.425,1230.0,-70.8,-674.65,461.3,6179.7,12298.9,422.25,6892.9
2022-08-09 10:00:00,1053.9,-250.0,-40.0,-750.0,-2100.0,-2082.3,517.4,301.8,1097.0,3387.5,1230.0,-154.9,-1258.6,1196.5,8577.1,12339.5,90.0,6877.9
2022-08-09 11:00:00,1024.9,-350.0,-42.0,-750.0,-1900.0,-2105.0,495.4,301.2,1088.26,3234.85,1245.0,-143.0,-1312.0,1432.8,9525.55,12260.1,50.0,6872.9
2022-08-09 12:00:00,752.8499999999999,-250.0,-31.5,-532.5,-1425.0,-1653.75,376.917,224.033,825.0749999999999,2586.6,952.5,-119.325,-958.4499999999999,1154.775,7799.625,8929.8,130.5,5146.200000000001
2022-08-09 13:00:00,992.3,-325.0,-41.0,-720.0,-1900.0,-2115.0,495.9,299.6,1075.5,3581.675,1270.0,-174.0,-1031.175,1436.9,10699.6,11911.9,441.0,6866.6
2022-08-09 14:00:00,928.9,-450.0,-40.0,-720.0,-1821.0,-2150.4,448.35,301.1,1095.6,4210.375,1275.0,-184.4,-1097.075,1398.9,11018.25,11935.25,0.0,6856.6
2022-08-09 15:00:00,871.5,275.0,-38.0,-700.0,-2000.0,-2124.0,445.1,300.1,1082.8,4567.7,1250.0,-177.5,-1537.0,1405.3,10696.25,11130.25,0.0,6852.6
2022-08-09 16:00:00,844.3,37.5,-36.0,-700.0,-2000.0,-2124.0,447.4,283.983,1052.9,5167.3,1220.0,-184.9,-1646.075,1389.707,9963.35,11589.425,0.0,6854.6
2022-08-09 17:00:00,858.4499999999999,162.5,-36.0,-700.0,-2000.0,-2034.0,447.1,276.7,1054.7,5621.225,1217.5,-216.5,-1397.25,1512.5,8747.8,11707.925,0.0,6845.6
2022-08-09 18:00:00,902.3,-687.5,-22.0,-700.0,-2497.0,-1898.0,483.25,301.5,1084.2,5951.0,1220.0,-263.0,-993.175,1636.1,6810.6,12981.55,491.0,6848.6
2022-08-09 19:00:00,2023.2,-806.25,-22.0,-700.0,-2497.0,-1877.9,502.8,301.2,1090.8,6445.575,1220.0,-304.7,-524.775,1587.7,4094.35,13119.325,629.2249999999999,6853.6
2022-08-09 20:00:00,2924.65,-37.5,-21.0,-600.0,-2497.0,-1653.8,525.5,300.4,1098.1,6784.4,1220.0,-306.0,-350.2,937.6,1158.9,13540.35,720.0,6860.6
2022-08-09 21:00:00,3452.1,0.0,-18.0,-700.0,-2497.0,-1274.6,528.1,300.6,1108.5,7094.2,1220.0,-306.0,-106.2,484.8,44.9,13566.7,1025.8,6861.6
2022-08-09 22:00:00,3207.7,-125.0,-27.0,-760.0,-2497.0,-1732.6,528.0,300.9,1149.3,7316.525,1220.0,-168.8,-79.0,309.5,2.3,13535.425,1064.85,6868.6
2022-08-09 23:00:00,1766.7,243.75,-24.0,-760.0,-2497.0,-2073.5,528.2,301.5,1138.0,7005.724999999999,1236.9,-98.0,-41.75,265.5,1.7,13172.625,795.5,6868.6
2022-08-10 00:00:00,1082.2,325.0,-21.0,-610.0,-2500.0,-861.1,531.7,300.9,1085.9,6801.725,1180.0,-40.8,-532.375,271.0,0.2,12586.95,130.0,6865.5
2022-08-10 01:00:00,856.9,25.0,-20.0,-550.0,-2500.0,-1252.4,523.1,301.6,1082.7,6272.674999999999,1239.8,-40.8,-466.575,210.25,0.2,12365.45,130.0,6870.5
2022-08-10 02:00:00,807.7,0.0,-19.0,-300.0,-2500.0,-1300.7,519.4,301.4,1083.9,5655.15,1267.5,-40.8,-511.75,55.5,0.2,11878.4,70.0,6874.5
2022-08-10 03:00:00,794.0,-50.0,-19.0,-180.0,-2500.0,-1743.8,512.1,301.8,1103.2,5150.725,1240.0,-40.8,-369.025,14.5,0.2,12007.4,90.0,6883.5
2022-08-10 04:00:00,799.4,150.0,-20.0,-100.0,-2500.0,-1475.7,519.3,303.2,1109.5,4458.0,1218.75,-40.8,-441.75,9.5,0.4,11912.2,82.5,6886.5
2022-08-10 05:00:00,801.8,100.0,-22.0,0.0,-2500.0,-1273.2,520.0,303.6,1111.6,3943.0,1218.75,-40.8,-277.4,9.5,0.6,12489.55,98.6,6886.5
2022-08-10 06:00:00,963.6,0.0,-26.0,0.0,-2300.0,-646.3,519.1,300.7,1116.0,3515.85,1291.25,-40.8,-49.25,9.5,1.0,13235.225,220.525,6888.5
2022-08-10 07:00:00,1722.125,200.0,-29.0,0.0,-2300.0,-156.5,518.15,302.0,1137.0,3095.05,1275.0,-40.8,-11.075,13.6,324.5,13326.4,130.0,6891.5
2022-08-10 08:00:00,1776.7,825.0,-31.0,0.0,-2300.0,-308.4,508.8,302.6,1129.3,2634.85,1270.0,-41.6,-93.75,38.6,2025.15,12701.55,130.0,6892.5
2022-08-10 09:00:00,1333.65,900.0,-34.0,-150.0,-2300.0,-1163.6,508.4,277.2,1132.1,2367.95,1270.0,-73.3,-196.625,447.7,5078.35,12745.575,130.0,6887.5
2022-08-10 10:00:00,1033.95,50.0,-35.0,-250.0,-2300.0,-1668.8,485.2,277.2,1127.3,2333.575,1270.0,-165.5,-43.225,1062.8,7611.925,12373.575,320.4,6874.5
2022-08-10 11:00:00,998.2,-75.0,-35.0,-450.0,-2300.0,-1345.5,472.4,276.6,1103.1,2701.025,1220.0,-163.7,-235.475,1328.4,8967.85,11924.725,112.375,6860.5
2022-08-10 12:00:00,945.6,-525.0,-36.0,-540.0,-2300.0,-946.5,468.1,276.6,1070.7,3009.625,1270.0,-166.3,-379.0,1536.1,9900.5,11918.275,144.25,6856.5
2022-08-10 13:00:00,961.1,-500.0,-35.0,-550.0,-2300.0,-623.1,463.075,291.4,1073.6,3303.95,1270.0,-182.0,-599.0,1567.7,10234.6,11907.941,304.675,6854.5
2022-08-10 14:00:00,915.9,-525.0,-35.0,-540.0,-2350.0,-728.0,455.7,301.5,1066.7,3686.85,1230.3,-194.7,-626.75,1600.9,10373.7,12171.0,178.4,6848.5
2022-08-10 15:00:00,917.9,-25.0,-34.0,-490.0,-2350.0,-1005.2,442.6,300.5,1064.6,3730.6,1210.0,-187.5,-739.0,1568.3,10082.8,12055.5,0.0,6842.5
2022-08-10 16:00:00,896.7,-350.0,-34.0,-420.0,-2350.0,-1246.9,447.15,299.9,1064.7,3983.2,1210.0,-194.7,-530.0,1590.8,9688.8,12138.292,218.35,6844.5
2022-08-10 17:00:00,929.1,-400.0,-33.0,-380.0,-2350.0,-1449.7,475.9,301.0,1097.3,4263.9,1210.0,-225.9,-91.3,1616.8,8786.825,11948.775,363.5,6842.5
2022-08-10 18:00:00,886.7,150.0,-5.0,-300.0,-2350.0,-1824.7,500.5,301.3,1116.0,4464.075,1210.0,-272.6,-100.5,1685.5,7067.5,12931.875,141.75,6842.5
2022-08-10 19:00:00,1748.5,325.0,-5.0,-200.0,-2350.0,-1195.1,529.6,301.0,1122.2,4696.5,1205.0,-306.0,-141.725,1565.3,4308.0,13100.375,101.05,6847.5
2022-08-10 20:00:00,2989.5,375.0,-5.0,-230.0,-2350.0,-769.0,530.2,299.6,1160.9,5272.650000000001,1245.0,-306.0,-57.25,1037.1,1218.0,13501.225,511.375,6852.5
2022-08-10 21:00:00,3377.4,912.5,-1.0,-250.0,-2350.0,-567.4,532.2,299.8,1200.4,5806.2,1230.0,-306.0,-52.0,573.8,55.9,13653.95,719.95,6854.5
2022-08-10 22:00:00,3296.8,1050.0,-26.0,-750.0,-2350.0,-492.1,531.9,300.1,1195.1,5815.05,1275.0,-179.3,-139.5,419.6,2.3,13846.15,412.45,6864.5
2022-08-10 23:00:00,2388.575,1275.0,-24.0,-750.0,-2350.0,-1032.6,529.5,301.3,1192.625,5630.725,1252.5,-114.6,-214.0,338.5,1.6,13199.5,316.25,6862.5
2022-08-11 00:00:00,1161.55,1725.0,-21.0,-590.0,-2500.0,-464.7,527.2,300.9,1182.3,5168.4,1285.0,-40.8,-432.95,73.5,0.2,12629.8,517.0,6868.6
2022-08-11 01:00:00,906.9,1700.0,-20.0,-590.0,-2500.0,-807.0,526.7,301.6,1181.2,5139.45,1278.75,-40.8,-480.925,19.5,0.2,11996.25,378.9,6875.6
2022-08-11 02:00:00,831.0,875.0,-19.0,-290.0,-2500.0,-1223.1,518.8,301.6,1171.2,5124.7,1285.0,-40.8,-404.25,19.5,0.2,11912.35,237.0,6877.6
2022-08-11 03:00:00,812.0,337.5,-19.0,-190.0,-2500.0,-1367.6,505.2,301.8,1168.1,4680.4,1285.0,-40.8,-180.0,19.5,0.2,12034.3,90.0,6876.6
2022-08-11 04:00:00,797.5,337.5,-20.0,-90.0,-2500.0,-1784.8,489.0,302.6,1169.2,4445.45,1285.0,-40.8,-241.65,19.5,0.6,12122.825,273.175,6877.6
2022-08-11 05:00:00,797.3,212.5,-22.0,0.0,-2500.0,-1117.9,501.1,303.0,1173.4,3888.0,1285.0,-40.8,-137.5,19.5,0.6,12273.35,237.5,6877.6
2022-08-11 06:00:00,1002.25,225.0,-25.0,0.0,-2543.0,-413.3,490.5,303.3,1179.9,3434.4,1285.0,-40.8,-3.75,19.5,1.0,12632.7,672.625,6881.6
2022-08-11 07:00:00,1171.2,-237.5,-30.0,0.0,-2543.0,458.4,485.6,303.4,1194.2,3175.65,1285.0,-40.8,0.0,23.6,347.8,13128.2,968.6500000000001,6880.6
2022-08-11 08:00:00,1268.5,-225.0,-33.0,-100.0,-2543.0,96.0,488.9,307.0,1194.542,2774.75,1285.0,-40.8,0.0,46.2,2367.0,12819.1,866.85,6877.6
2022-08-11 09:00:00,1063.2,-125.0,-36.0,-250.0,-2543.0,-625.2,484.3,306.6,1193.1,2322.35,1275.0,-77.8,-73.0,398.8,5895.7,12644.9,428.95,6874.6
2022-08-11 10:00:00,1051.3,-175.0,-37.0,-450.0,-2543.0,-1426.3,473.8,306.6,1179.3,2122.95,1285.0,-158.5,-52.0,979.6,8435.55,12414.0,253.7,6875.6
2022-08-11 11:00:00,978.4,-100.0,-38.0,-650.0,-2450.0,-1784.7,457.4,306.0,1181.4,2300.825,1285.0,-156.9,-216.0,1372.5,9638.599999999999,12186.0,207.2,6865.6
2022-08-11 12:00:00,975.4,-387.5,-40.0,-650.0,-2450.0,-1646.7,454.3,306.0,1166.6,2434.55,1275.0,-160.2,-281.3,1576.3,10225.7,12286.475,329.675,6861.6
2022-08-11 13:00:00,922.2,-325.0,-37.0,-650.0,-2450.0,-1388.3,463.875,301.0,1159.2,2804.1,1255.0,-177.0,-257.5,1686.9,10572.65,12196.308,187.2,6859.6
2022-08-11 14:00:00,940.75,-387.5,-37.0,-650.0,-2450.0,-1846.1,439.05,301.1,1127.0,3385.625,1251.15,-190.6,-247.6,1743.6,10788.925,12295.45,68.2,6857.6
2022-08-11 15:00:00,904.5,-450.0,-36.0,-650.0,-2590.0,-2284.8,442.1,300.1,1125.2,3607.95,1225.0,-182.3,-200.0,1706.1,10879.2,12357.75,68.3,6847.6
2022-08-11 16:00:00,852.1,-225.0,-35.0,-600.0,-2590.0,-2310.0,442.0,299.5,1122.8,3991.3,1265.0,-187.6,-200.0,1709.2,10313.7,12226.2,48.5,6849.6
2022-08-11 17:00:00,844.4,50.0,-35.0,-500.0,-2400.0,-2134.9,467.25,301.2,1147.9,4059.45,1215.0,-220.9,-239.0,1734.3,9249.75,12180.0,215.1,6849.6
2022-08-11 18:00:00,925.7,400.0,-6.0,-300.0,-2400.0,-1927.7,523.2,297.7,1159.033,4144.425,1185.0,-266.9,-135.2,1781.4,7496.325,12522.75,215.1,6853.6
2022-08-11 19:00:00,2221.15,50.0,-6.0,-300.0,-2400.0,-1489.5,536.9,297.4,1169.3,4368.0,1222.5,-306.0,-39.0,1618.9,4703.675,12920.375,525.3,6860.6
2022-08-11 20:00:00,3113.7,-50.0,-5.0,-300.0,-2400.0,-901.0,536.8,296.8,1186.1,4518.025000000001,1246.25,-306.0,0.0,1104.4,1348.4,14104.875,1259.25,6867.6
2022-08-11 21:00:00,928.6,-25.0,-0.25,-125.0,-600.0,3.775,134.6,74.2,306.75,1174.725,317.5,-71.4,0.0,170.575,16.075,3595.25,377.5,1718.4
2022-08-11 22:00:00,3492.95,-250.0,-26.0,-740.0,-2400.0,-164.0,537.4,297.1,1229.6,4386.7,1270.0,-140.3,-26.0,572.5,4.9,14535.85,1524.0,6879.6
2022-08-11 23:00:00,2494.2,-25.0,-23.0,-740.0,-2400.0,-821.5,538.0,297.7,1232.5,4309.125,1270.0,-111.2,-33.425,555.75,4.5,13953.5,1345.0,6883.6
2022-08-12 00:00:00,1731.725,-250.0,-20.0,-550.0,-2500.0,-427.8,542.8,281.7,1159.1,4287.85,1270.0,-40.8,0.0,467.4,0.2,13451.5,1378.25,6874.9
2022-08-12 01:00:00,1062.35,0.0,-19.0,-450.0,-2500.0,-316.0,537.9,282.8,1157.4,4197.3,1270.0,-40.8,-70.9,401.1,0.2,12754.15,649.0,6874.9
2022-08-12 02:00:00,696.825,75.0,-14.25,-225.0,-1875.0,-537.9749999999999,403.425,212.1,884.3249999999999,2926.35,952.5,-30.6,-56.25,258.925,0.15,9439.375,75.6,5154.674999999999
2022-08-12 03:00:00,939.75,50.0,-19.0,-280.0,-2500.0,-753.3,550.3,278.4,1180.4,3526.55,1270.0,-40.8,-86.25,302.9,0.2,12568.1,50.0,6880.9
2022-08-12 04:00:00,654.45,225.0,-14.25,-195.0,-1875.0,-441.3,403.05,208.725,885.3000000000001,2200.075,952.5,-30.6,-167.5,115.125,0.3,9416.325,37.8,5163.674999999999
2022-08-12 05:00:00,1162.675,-25.0,-21.0,-100.0,-2500.0,-303.8,546.0,278.2,1182.2,2551.425,1270.0,-40.8,-75.0,46.5,0.6,12678.5,95.4,6888.9
2022-08-12 06:00:00,1399.9,-162.5,-25.0,-180.0,-2543.0,156.8,546.3,278.3,1189.2,2221.225,1270.0,-40.8,0.0,9.5,1.4,13053.975,1185.575,6897.9
2022-08-12 07:00:00,2249.05,-465.5,-29.0,-60.0,-2543.0,316.1,551.1,277.9,1187.4,1859.4,1282.4,-40.8,0.0,14.6,381.1,13393.6,1068.85,6901.9
2022-08-12 08:00:00,2278.05,-400.0,-33.0,-130.0,-2543.0,-246.1,539.7,289.5,1189.3,1529.375,1270.0,-40.8,0.0,40.2,2560.0,13331.975,886.9,6901.9
2022-08-12 09:00:00,1305.0,-575.0,-35.0,-200.0,-2543.0,-989.7,531.7,288.6,1186.4,1204.8,1265.0,-70.8,0.0,338.1,6249.9,12943.55,981.4499999999999,6895.9
2022-08-12 10:00:00,1472.125,-1062.5,-7.0,-360.0,-2543.0,-1769.2,534.2,290.1,1211.5,1026.4,1265.0,-149.2,0.0,1004.0,8900.2,12860.0,564.975,6873.9
